baud,downlink_drift,alive,uplink_drift,invert,citation,description,type,norad_cat_id,uuid,mode,mode_id,service,downlink_high,uplink_high,downlink_low,updated,uplink_low,uplink_mode,status
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry,Transmitter,40968,9KeB2ZXuBaUMjcK6TtvUdh,FSK,72,Unknown,null,null,437375500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,9k6 FSK TLM,Transmitter,40012,TfCk7i5Hmy2PEFd2kXvFjh,FSK,72,Unknown,null,null,437421500,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,40054,J9oQxM9AS9NddRQKE4u9Jg,CW,6,Unknown,null,null,437513000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,39444,iaFXdQm4DRNGMthivNwaJm,BPSK,50,Unknown,null,null,145935300,2019-04-18T05:39:53.343316Z,null,null,inactive
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS Transponder,Transceiver,40655,KsFooqFcsjCEbfR9Wxm3qf,AFSK,49,Unknown,null,null,437975000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PSK31 Transponder,Transceiver,40655,dfwBETuBLJf8mrcXwUSTDo,PSK31,40,Unknown,null,null,435350000,2019-04-18T05:39:53.343316Z,28120000,PSK31,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,27844,mqQF9JxmD4KB6MqTVXqQBQ,CW,6,Unknown,null,null,436835820,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,32785,SqKWM4e6CfqZ9JryAZcJTf,CW,6,Unknown,null,null,437274600,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,32791,N7SGiqMhkHpjfjeGh42wvX,CW,6,Unknown,null,null,437485700,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,32789,RGrApAMv8gLbweTgXRhZGa,BPSK,50,Unknown,null,null,145867440,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,40719,nHWtq7t2BfC8pNYYpi4ZwS,BPSK,50,Unknown,null,null,145973700,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,40021,LyLQ3K5KTts6gJGQTVuSDP,BPSK,50,Unknown,null,null,145981400,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 9k6 GFSK TLM,Transmitter,40071,g2PQTyQ6gv4kudov7KoSQc,GFSK,75,Unknown,null,null,438226000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK9K6 TLM,Transmitter,39436,kqz8WTaMy2qQYfrgHJaqBi,GFSK,75,Unknown,null,null,437507000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 9k6 FSK TLM,Transmitter,40380,eJs9KnfVMdL5At8igBjqLS,FSK,72,Unknown,null,null,437269600,2019-04-18T05:39:53.343316Z,null,null,active
19200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 19k2 FSK TLM,Transmitter,40377,3yb6JvcxM3w3cumHiQhQt6,FSK,72,Unknown,null,null,437397000,2019-04-18T05:39:53.343316Z,null,null,active
19200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 19k2 FSK TLM,Transmitter,40378,tfqRdP93FEm36tirADWWQR,FSK,72,Unknown,null,null,437220000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,39430,ULXxBCypZh4f2qPnJeg6WH,CW,6,Unknown,null,null,437252500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,9k6 FSK TLM Drifted,Transmitter,40379,PMnr7eXunTq4zsS3WnbqxV,FSK,72,Unknown,null,null,437480000,2019-04-18T05:39:53.343316Z,null,null,active
15.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon Drifted,Transmitter,33499,MquDcKUEW6mR3VP3M2vAdQ,CW,6,Unknown,null,null,437388000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK1K2 TLM,Transmitter,40931,WJmmGFBv75YH2JUR2RaHBN,AFSK,49,Unknown,null,null,437325000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,40024,s8jpdkUffam9RxRArizMQd,BPSK,50,Unknown,null,null,145867100,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 9k6 FSK TLM,Transmitter,40900,dT5BBeo3b7FsPumKboBNch,FSK,72,Unknown,null,null,437300800,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 AFSK APRS,Transmitter,26931,v5NW6by7m6NoK7gC2XCGyF,AFSK,49,Unknown,null,null,145826800,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon (drifting),Transmitter,33493,MLBshLfC6cFP4AsoaR2MWh,CW,6,Unknown,null,null,437253000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 9k6 FSK TLM,Transmitter,40042,DWCqS7EMmVoFQKAi9nvJpg,FSK,72,Unknown,null,null,437676000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,40025,qgm5DPSVdJ86YzehiYWQcX,BPSK,50,Unknown,null,null,145813660,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 BPSK TLM,Transmitter,40032,6DQp67crsBzih2LWRGFNFM,BPSK,50,Unknown,null,null,145878740,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,27939,FyC3BE75BxrFU25Lk5XLCN,CW,6,Unknown,null,null,435352800,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,32953,4vRcttnce4Z3nhfsQQt8kM,CW,6,Unknown,null,null,435315700,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,39134,KRqcrmSVuDcWj5f2ZycKSf,CW,6,Unknown,null,null,437499500,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,39770,LerwMDzsm3Pq7y4KdZJRGW,CW,6,Unknown,null,null,437525640,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 1k2 AFSK,Transmitter,39770,cobJpvgUcKgMdjQRJjzzMS,AFSK,49,Unknown,null,null,437526360,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,35932,qkFttEau6SfHo2jM3kcftm,CW,6,Unknown,null,null,437500700,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - 9k6 FSK TLM,Transmitter,40043,m3AudrFo7YRXBGjH6GovDQ,FSK,72,Unknown,null,null,435001000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon (drifted),Transmitter,40074,VkmkGr2WyemjUFRGmyA6yP,CW,6,Unknown,null,null,145843800,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,PE0SAT - CW Beacon,Transmitter,40903,vW5mPKSJirXyyaGDsH56AP,CW,6,Unknown,null,null,145660080,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,AFSK9K6 TLM,Transmitter,39417,SceFq4oXTQbAsaugQsnwuG,FSK,72,Unknown,null,null,437356000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon,Transmitter,41466,HzG7GJEdAUZ4aYbHBUWyad,CW,6,Unknown,null,null,145870000,2019-04-18T05:39:53.343316Z,null,null,active
1000000.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM,Transmitter,40958,uArwdNpSBqfcS4GNj2ZfAA,QPSK31,42,Unknown,null,null,2404000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,U/V FM Voice (PL 88.5Hz),Transceiver,40931,Jd69E6WhfsdUPWGYrCkDmX,FM,1,Unknown,null,null,435880000,2019-04-18T05:39:53.343316Z,145880000,FM,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,APRS,Transceiver,40931,x4TAmrVLwZo3hx946fHi44,AFSK,49,Unknown,null,null,145825000,2019-04-18T05:39:53.343316Z,145825000,AFSK,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM 1k2 BFSK/CW,Transmitter,41607,y7giaXsnzKuXdDjTmygj99,FSK,72,Unknown,null,null,437025000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41604,sk98c5TotS9n4ADNkTNFjP,GMSK,63,Unknown,null,null,437525000,2019-04-18T05:39:53.343316Z,null,null,active
2400.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41600,gLqPtHih2tVFTcPndPK3zR,BPSK,50,Unknown,null,null,145980000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41478,zp8ej2X6sxfzQudQW4LVfV,AFSK,49,Unknown,null,null,437100000,2019-04-18T05:39:53.343316Z,null,null,active
115200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode S TLM 115k2 Spread Spectrum FSK,Transponder,41478,WQNpNkMYJ6isL6jfh2uNaS,FSK,72,Unknown,2431200000,null,2401200000,2019-04-18T05:39:53.343316Z,null,FSK,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41477,5VDMqoeFeGZtgTBLkYfk8N,AFSK,49,Unknown,null,null,437100000,2019-04-18T05:39:53.343316Z,null,null,active
115200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode S TLM 115k2 Spread Spectrum FSK,Transponder,41477,XA9JCovxQ7DWDKtyFAkLFK,FSK,72,Unknown,2431200000,null,2401200000,2019-04-18T05:39:53.343316Z,null,FSK,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U FM SSTV Robot36,Transmitter,41476,9SVHXT4JpmrFzAKcKigSK5,FM,1,Unknown,null,null,437800000,2019-04-18T05:39:53.343316Z,null,null,inactive
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41475,6fsEpVtgzuqxqG5dHpcuFY,FSK,72,Unknown,null,null,437485000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41474,og83T5QMRowBS4XoKSyKNE,FSK,72,Unknown,null,null,437345000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U Beacon,Transmitter,41460,gEDKtJFX6d7kM6xUAM4MJ8,CW,6,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41460,HhPiuNj3whyDNCFCYBDykV,GMSK,63,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U Beacon,Transmitter,41459,MmBxtexG8v8sBPxKzeEqSc,CW,6,Unknown,null,null,437485000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U TLM,Transmitter,41459,MB7ver9P2WRaREiQtGJ9iU,AFSK,49,Unknown,null,null,437485000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode V Beacon,Transmitter,41458,dRqxGytS4w53tadvVFsy5V,CW,6,Unknown,null,null,145980000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode U/V D-STAR,Transceiver,41458,svkDc6PsrFPJ4E2yXKuWcS,DSTAR,57,Unknown,null,null,145950000,2019-04-18T05:39:53.343316Z,435045000,DSTAR,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM (Mobitex- interval TBD),Transmitter,39136,BhZeqihzoRqZ4wiDAXfjQf,GMSK,63,Unknown,null,null,435948500,2019-04-18T05:39:53.343316Z,null,null,active
4200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Outernet Asia/Pacific,Transmitter,28628,PmpfC58q77fDfToUgwbJsZ,BPSK,50,Unknown,null,null,1545952500,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 1200bps BPSK CW,Transmitter,41171,btX4S4t58zxggKoLHYWGMR,CW,6,Unknown,null,null,145930000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 4800bps FSK CW,Transmitter,39087,j7hToyExdmZhuhWRhsutgV,CW,6,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 2400bps MSK CW,Transmitter,41168,2soBqgLdLq4imXZtzqp6AD,CW,6,Unknown,null,null,437485000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 1200bps FFSK,Transmitter,41603,XgAhCSKPnk7DpbUu7NWBKd,FFSK,82,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 1200bps RC-BPSK CW,Transmitter,39427,TMxTiKcBFxGmTcWv2qYfUC,CW,6,Unknown,null,null,145818000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode 1200bps BPSK CW,Transmitter,39438,qi4FX8EQ2UsiwwEyhbuYT7,CW,6,Unknown,null,null,145980000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode V Telemetry,Transmitter,41732,FZJsiKhdoSGUDKMbg7si7f,BPSK,50,Unknown,null,null,145970000,2019-04-18T05:39:53.343316Z,null,null,active
115200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode S Telemetry,Transmitter,41732,CHiCDm8uqmwLJ3uQqprm3U,BPSK,50,Unknown,null,null,2401000000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Beacon (F2A),Transmitter,41619,ES8Xr7TPFPCgssFbkvH6qf,FM,1,Unknown,null,null,435950000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mother CW Telemetry,Transmitter,41895,LUQfSkMsa7iwZ8JojR9Pem,CW,6,Unknown,null,null,437245000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mother AFSK Telemetry,Transmitter,41895,4Ze7KKpQK67iuRiRmK8B4g,AFSK,49,Unknown,null,null,437405000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Daughter CW Telemetry,Transmitter,41895,EcKdC7bw3V7pVzYExsAogG,CW,6,Unknown,null,null,437254000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Daughter AFSK Telemetry,Transmitter,41895,zzdsvFA3EPiBHXe5ScwJmk,AFSK,49,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,1k2 AFSK TLM,Transmitter,41935,i4mVjTmgogQKvNxTmMw9wC,AFSK,49,Unknown,null,null,437375000,2019-04-18T05:39:53.343316Z,null,null,active
20.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW TLM,Transmitter,41935,sxn8MhS2d8EE4yaPb9fYzU,CW,6,Unknown,null,null,437371000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,1k2 AFSK TLM,Transmitter,41930,gT7zgRKS7i8MKHRPxNnajQ,AFSK,49,Unknown,null,null,437525000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW TLM,Transmitter,41930,8hFTc53CeNpX3cnYjiVF2J,CW,6,Unknown,null,null,437525000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,1k2 GMSK TLM,Transmitter,41934,kf8nRtfe6ssBuMw7Bryev2,GMSK,63,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,CW TLM,Transmitter,41934,3V5gdZUG5dw8WoXjqQsiAN,CW,6,Unknown,null,null,437425000,2019-04-18T05:39:53.343316Z,null,null,inactive
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,1k2 PCM-FSK TLM,Transmitter,41931,WiFf3NEUBCxaxqUc9vHoE5,FSK,72,Unknown,null,null,437200000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW TLM,Transmitter,41931,TQu5KVvxBanQCZiEHYNvMj,CW,6,Unknown,null,null,437290000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Tancredo-I 1k2 AFSK TLM,Transmitter,41934,6w4xNzZrNZnLJoPczAFNsS,AFSK,49,Unknown,null,null,437200000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,FM Transponder U/V,Transceiver,41909,cQBAA5JZANEXLyhBomBCWK,FM,1,Unknown,null,null,436200000,2019-04-18T05:39:53.343316Z,145920000,FM,inactive
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GFSK Telemetry,Transmitter,40908,jjNQUqaaSuehNx5qVGzQwY,GFSK,75,Unknown,null,null,437225000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,BPSK Telemetry / Image downlink,Transmitter,41909,FCWUMuPeb78dgJvUqM5Ng4,BPSK,50,Unknown,null,null,436200000,2019-04-18T05:39:53.343316Z,null,null,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,CW Telemetry,Transmitter,41845,M5SqudRyz3bQgGGjt5xoWm,CW,6,Unknown,null,null,435710000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,FM Transponder,Transceiver,41845,2PSD297bXgq2bDGDyZBZkU,FMN,7,Unknown,null,null,435615000,2019-04-18T05:39:53.343316Z,145925000,FMN,active
9600.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,Telemetry Beacon,Transmitter,41170,e6F9YFQDCAwnQPNDrAAv8m,GMSK,63,Unknown,null,null,145800000,2019-04-18T05:39:53.343316Z,null,null,inactive
15.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Beacon,Transmitter,41607,v6rsdjnUm3ed4rPZyew4ri,CW,6,Unknown,null,null,437025000,2019-04-18T05:39:53.343316Z,null,null,active
1200.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,Mode V TLM Beacon,Transmitter,42017,FCbPaTaoqud8AZfYPyEWMA,BPSK,50,Unknown,null,null,145940000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,DIGI (Mobitex- idle mode: 10 sec interval),Transceiver,35933,dKekeLctU9VrDaYg7QRQ9J,GMSK,63,Unknown,null,null,435950000,2019-04-18T05:39:53.343316Z,435950000,GMSK,active
4800.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,DIGI (Mobitex-NX- idle mode: 10 sec interval),Transceiver,39136,WksVdhfv6WdaAq5ZRdTgLk,GMSK,63,Unknown,null,null,435948500,2019-04-18T05:39:53.343316Z,435950000,GMSK,inactive
4800.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM (Mobitex-NX- TX over Europe),Transmitter,41619,XaxdSBCHmoErvPmprWHCv6,GMSK,63,Unknown,null,null,435950000,2019-04-18T05:39:53.343316Z,null,null,active
4800.0,null,false,null,false,CITATION NEEDED - https://xkcd.com/285/,DIGI (Mobitex-NX),Transceiver,41619,v7PQELhRt8ZrF3gMhqRCJ4,GMSK,63,Unknown,null,null,435950000,2019-04-18T05:39:53.343316Z,435950000,GMSK,inactive
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,KB9JHU - CW Telemetry,Transmitter,41845,yUuUeLhjDbdH7Eb8GsYuFP,CW,6,Unknown,null,null,435709500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM 9k6 FSK,Transmitter,42716,mdoqVezLPFTm4WK4GvhdFh,FSK,72,Unknown,null,null,435765000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,KB9JHU TLM 9k6 FSK,Transmitter,42716,RwVDtQqcgWHKCxhvnG8Lzb,FSK,72,Unknown,null,null,435769000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM GFSK,Transmitter,42708,43RWNeuBYSaNBXxRt5MnE3,GFSK,75,Unknown,null,null,435800000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM GMSK,Transmitter,42701,9HXLUZ5uuaEoDBwHuzHhSR,GMSK,63,Unknown,null,null,436845000,2019-04-18T05:39:53.343316Z,null,null,active
null,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM CW,Transmitter,42701,M4ioTAeRyarzLyKyesZFWL,CW,6,Unknown,null,null,436843500,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM BPSK,Transmitter,42724,4C8ZyzUKrFsckZdsKuERQV,BPSK,50,Unknown,null,null,436420000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,GMSK Telemetry,Transmitter,42700,jTBxqfMSYgz7VwCMg4GFt7,GMSK,63,Unknown,null,null,437405000,2019-04-18T05:39:53.343316Z,null,null,active
9600.0,null,true,null,false,CITATION NEEDED - https://xkcd.com/285/,TLM FSK9K6,Transmitter,42702,PoFZ442Yq4DcL2ycNSdVZ3,FSK,72,Unknown,null,null,437055000,2019-04-18T05:39:53.343316Z,null,null,active
